date,company,model,monthly_sales,total_sales
Jan-21,Fiat,COMPASS,394.0,394.0
Jan-21,Ford,Figo,82.0,82.0
Jan-21,Ford,FREESTYLE,955.0,955.0
Jan-21,Ford,Aspire,293.0,293.0
Jan-21,Ford,Ecosport,2.3K,2.3K
Jan-21,Ford,Endeavour,545.0,545.0
Jan-21,Honda,Amaze,5.5K,5.5K
Jan-21,Honda,Jazz,953.0,953.0
Jan-21,Honda,City,3.7K,3.7K
Jan-21,Honda,WRV,1.2K,1.2K
Jan-21,Honda,CR-V,11.0,11.0
Jan-21,Hyundai,Santro,2.2K,2.2K
Jan-21,Hyundai,Grand i10,10.9K,10.9K
Jan-21,Hyundai,i20 Elite,8.5K,8.5K
Jan-21,Hyundai,Xcent/Aura,4.2K,4.2K
Jan-21,Hyundai,Venue,11.8K,11.8K
Jan-21,Hyundai,Creta,12.3K,12.3K
Jan-21,Hyundai,Verna,2.0K,2.0K
Jan-21,Hyundai,Elantra,32.0,32.0
Jan-21,Hyundai,Tucson,125.0,125.0
Jan-21,Hyundai,KONA,21.0,21.0
Jan-21,Kia,SELTOS,9.9K,9.9K
Jan-21,Kia,SONET,8.9K,8.9K
Jan-21,Kia,CARNIVAL,328.0,328.0
Jan-21,Mahindra,KUV 100,11.0,11.0
Jan-21,Mahindra,Bolero,7.6K,7.6K
Jan-21,Mahindra,Thar,3.2K,3.2K
Jan-21,Mahindra,XUV 300,4.6K,4.6K
Jan-21,Mahindra,Marazzo,175.0,175.0
Jan-21,Mahindra,Alturas G4,10.0,10.0
Jan-21,Mahindra,Scorpio,4.1K,4.1K
Jan-21,Mahindra,XUV 500,888.0,888.0
Jan-21,Maruti,Alto,18.3K,18.3K
Jan-21,Maruti,Eeco,11.7K,11.7K
Jan-21,Maruti,S Presso,6.9K,6.9K
Jan-21,Maruti,Wagon R,17.2K,17.2K
Jan-21,Maruti,IGNIS,3.9K,3.9K
Jan-21,Maruti,Ertiga,9.6K,9.6K
Jan-21,Maruti,XL6,3.1K,3.1K
Jan-21,Maruti,CELERIO,7.0K,7.0K
Jan-21,Maruti,Vitara Brezza,10.6K,10.6K
Jan-21,Maruti,Swift,17.2K,17.2K
Jan-21,Maruti,Baleno,16.6K,16.6K
Jan-21,Maruti,DZIRE,15.1K,15.1K
Jan-21,Maruti,S-Cross,580.0,580.0
Jan-21,Maruti,Ciaz,1.3K,1.3K
Jan-21,Morris Garage,Hector,3.0K,3.0K
Jan-21,Morris Garage,Gloster,475.0,475.0
Jan-21,Morris Garage,ZS EV,124.0,124.0
Jan-21,Nissan,Redi-GO,780.0,780.0
Jan-21,Nissan,GO,30.0,30.0
Jan-21,Nissan,GO+,30.0,30.0
Jan-21,Nissan,MAGNITE,3.0K,3.0K
Jan-21,Nissan,KICKS,150.0,150.0
Jan-21,Renault,KWID,3.8K,3.8K
Jan-21,Renault,TRIBER,4.1K,4.1K
Jan-21,Renault,Duster,336.0,336.0
Jan-21,Skoda,Octavia,8.0,8.0
Jan-21,Skoda,Rapid,757.0,757.0
Jan-21,Skoda,SUPERB,239.0,239.0
Jan-21,Tata,Tiago,6.9K,6.9K
Jan-21,Tata,ALTROZ,7.4K,7.4K
Jan-21,Tata,TIGOR,2.0K,2.0K
Jan-21,Tata,NEXON,8.2K,8.2K
Jan-21,Tata,HARRIER,2.4K,2.4K
Jan-21,Toyota,Innova + Hycross,3.9K,3.9K
Jan-21,Toyota,YARIS,412.0,412.0
Jan-21,Toyota,URBAN CRUISER,3.0K,3.0K
Jan-21,Toyota,GLANZA,2.6K,2.6K
Jan-21,Toyota,Fortuner,1.2K,1.2K
Jan-21,Toyota,Camry,45.0,45.0
Jan-21,Volkswagen,Polo,1.7K,1.7K
Jan-21,Volkswagen,Vento,220.0,220.0
Jan-21,Volkswagen,TIGUAN,74.0,74.0
Jan-21,Grand Total,Grand Total,3.0L,3.0L
