date,company,model,monthly_sales,total_sales
Jun-19,Fiat,COMPASS,791.0,791.0
Jun-19,Fiat,Linea,52.0,52.0
Jun-19,Ford,Figo,308.0,308.0
Jun-19,Ford,FREESTYLE,592.0,592.0
Jun-19,Ford,Aspire,463.0,463.0
Jun-19,Ford,Ecosport,3.3K,3.3K
Jun-19,Ford,Endeavour,716.0,716.0
Jun-19,Honda,Amaze,5.3K,5.3K
Jun-19,Honda,Jazz,680.0,680.0
Jun-19,Honda,City,2.5K,2.5K
Jun-19,Honda,WRV,1.3K,1.3K
Jun-19,Honda,Civic,250.0,250.0
Jun-19,Honda,BR-V,294.0,294.0
Jun-19,Honda,CR-V,55.0,55.0
Jun-19,Hyundai,Santro,4.1K,4.1K
Jun-19,Hyundai,Grand i10,6.9K,6.9K
Jun-19,Hyundai,i20 Elite,9.3K,9.3K
Jun-19,Hyundai,Xcent/Aura,2.2K,2.2K
Jun-19,Hyundai,Venue,8.8K,8.8K
Jun-19,Hyundai,Creta,8.3K,8.3K
Jun-19,Hyundai,Verna,2.3K,2.3K
Jun-19,Hyundai,Elantra,60.0,60.0
Jun-19,Hyundai,Tucson,63.0,63.0
Jun-19,Hyundai,KONA,25.0,25.0
Jun-19,Mahindra,Verito,39.0,39.0
Jun-19,Mahindra,KUV 100,236.0,236.0
Jun-19,Mahindra,Bolero,5.1K,5.1K
Jun-19,Mahindra,Thar,435.0,435.0
Jun-19,Mahindra,XUV 300,4.8K,4.8K
Jun-19,Mahindra,Marazzo,1.2K,1.2K
Jun-19,Mahindra,Alturas G4,109.0,109.0
Jun-19,Mahindra,Xylo,440.0,440.0
Jun-19,Mahindra,Scorpio,3.1K,3.1K
Jun-19,Mahindra,TUV 300,1.2K,1.2K
Jun-19,Mahindra,XUV 500,1.1K,1.1K
Jun-19,Maruti,Alto,18.7K,18.7K
Jun-19,Maruti,Eeco,9.3K,9.3K
Jun-19,Maruti,Wagon R,10.2K,10.2K
Jun-19,Maruti,IGNIS,2.9K,2.9K
Jun-19,Maruti,Ertiga,7.6K,7.6K
Jun-19,Maruti,CELERIO,4.9K,4.9K
Jun-19,Maruti,Vitara Brezza,8.9K,8.9K
Jun-19,Maruti,Swift,16.3K,16.3K
Jun-19,Maruti,Baleno,13.7K,13.7K
Jun-19,Maruti,DZIRE,14.9K,14.9K
Jun-19,Maruti,S-Cross,1.4K,1.4K
Jun-19,Maruti,Ciaz,2.3K,2.3K
Jun-19,Nissan,Micra,77.0,77.0
Jun-19,Nissan,Sunny,64.0,64.0
Jun-19,Nissan,Redi-GO,720.0,720.0
Jun-19,Nissan,GO,188.0,188.0
Jun-19,Nissan,Terrano,132.0,132.0
Jun-19,Nissan,GO+,224.0,224.0
Jun-19,Nissan,KICKS,128.0,128.0
Jun-19,Renault,KWID,4.4K,4.4K
Jun-19,Renault,Lodgy,55.0,55.0
Jun-19,Renault,Duster,882.0,882.0
Jun-19,Renault,CAPTUR,103.0,103.0
Jun-19,Skoda,Octavia,176.0,176.0
Jun-19,Skoda,Rapid,612.0,612.0
Jun-19,Skoda,KODIAQ,93.0,93.0
Jun-19,Skoda,SUPERB,106.0,106.0
Jun-19,Tata,Tiago,5.5K,5.5K
Jun-19,Tata,Bolt,51.0,51.0
Jun-19,Tata,Zest,525.0,525.0
Jun-19,Tata,TIGOR,1.4K,1.4K
Jun-19,Tata,NEXON,4.2K,4.2K
Jun-19,Tata,Safari+Storme,161.0,161.0
Jun-19,Tata,HEXA,253.0,253.0
Jun-19,Tata,HARRIER,1.2K,1.2K
Jun-19,Toyota,Liva + Cross,693.0,693.0
Jun-19,Toyota,Etios,1.7K,1.7K
Jun-19,Toyota,Innova + Hycross,4.8K,4.8K
Jun-19,Toyota,YARIS,121.0,121.0
Jun-19,Toyota,Corolla,90.0,90.0
Jun-19,Toyota,GLANZA,1.9K,1.9K
Jun-19,Toyota,Fortuner,1.2K,1.2K
Jun-19,Toyota,Camry,39.0,39.0
Jun-19,Toyota,Prado,2.0,2.0
Jun-19,Toyota,Landcruiser,9.0,9.0
Jun-19,Volkswagen,Polo,1.4K,1.4K
Jun-19,Volkswagen,AMEO,393.0,393.0
Jun-19,Volkswagen,Vento,449.0,449.0
Jun-19,Volkswagen,Passat,2.0,2.0
Jun-19,Volkswagen,TIGUAN,169.0,169.0
Jun-19,Grand Total,Grand Total,2.2L,2.2L
