date,company,model,monthly_sales,total_sales
Jun-23,Citroen,C3,867.0,867.0
Jun-23,Citroen,Ë C3,124.0,124.0
Jun-23,Citroen,C5 Aircross,12.0,12.0
Jun-23,Fiat,COMPASS,211.0,211.0
Jun-23,Fiat,Meridian,282.0,282.0
Jun-23,Honda,Amaze,3.6K,3.6K
Jun-23,Honda,City,1.5K,1.5K
Jun-23,Hyundai,Grand i10,6.3K,6.3K
Jun-23,Hyundai,i20 Elite,6.2K,6.2K
Jun-23,Hyundai,Xcent/Aura,4.9K,4.9K
Jun-23,Hyundai,Venue,11.6K,11.6K
Jun-23,Hyundai,Creta,14.4K,14.4K
Jun-23,Hyundai,Verna,4.0K,4.0K
Jun-23,Hyundai,ALCAZAR,2.1K,2.1K
Jun-23,Hyundai,Tucson,263.0,263.0
Jun-23,Hyundai,KONA,75.0,75.0
Jun-23,Hyundai,IONIQ 5,100.0,100.0
Jun-23,Kia,SELTOS,3.6K,3.6K
Jun-23,Kia,SONET,7.7K,7.7K
Jun-23,Kia,CARENS,8.0K,8.0K
Jun-23,Kia,EV6,44.0,44.0
Jun-23,Mahindra,XUV 700,5.4K,5.4K
Jun-23,Mahindra,Bolero,8.7K,8.7K
Jun-23,Mahindra,Thar,3.9K,3.9K
Jun-23,Mahindra,XUV 300,5.1K,5.1K
Jun-23,Mahindra,XUV 400,788.0,788.0
Jun-23,Mahindra,Marazzo,79.0,79.0
Jun-23,Mahindra,Scorpio,8.6K,8.6K
Jun-23,Maruti,Alto,11.3K,11.3K
Jun-23,Maruti,Eeco,9.4K,9.4K
Jun-23,Maruti,S Presso,2.7K,2.7K
Jun-23,Maruti,Wagon R,17.5K,17.5K
Jun-23,Maruti,IGNIS,4.2K,4.2K
Jun-23,Maruti,Ertiga,8.4K,8.4K
Jun-23,Maruti,XL6,2.9K,2.9K
Jun-23,Maruti,CELERIO,3.4K,3.4K
Jun-23,Maruti,Vitara Brezza,10.6K,10.6K
Jun-23,Maruti,Swift,16.0K,16.0K
Jun-23,Maruti,Baleno,14.1K,14.1K
Jun-23,Maruti,FRONX,8.0K,8.0K
Jun-23,Maruti,JIMNY,3.1K,3.1K
Jun-23,Maruti,DZIRE,9.3K,9.3K
Jun-23,Maruti,Ciaz,1.7K,1.7K
Jun-23,Maruti,Grand Vitara,10.5K,10.5K
Jun-23,Morris Garage,Hector,2.2K,2.2K
Jun-23,Morris Garage,Gloster,263.0,263.0
Jun-23,Morris Garage,Astor,891.0,891.0
Jun-23,Morris Garage,COMET,1.2K,1.2K
Jun-23,Morris Garage,ZS EV,617.0,617.0
Jun-23,Nissan,MAGNITE,2.6K,2.6K
Jun-23,Renault,KWID,1.3K,1.3K
Jun-23,Renault,KIGER,1.8K,1.8K
Jun-23,Renault,TRIBER,2.3K,2.3K
Jun-23,Skoda,KUSHAQ,2.1K,2.1K
Jun-23,Skoda,SLAVIA,1.6K,1.6K
Jun-23,Skoda,KODIAQ,194.0,194.0
Jun-23,Tata,Tiago,8.1K,8.1K
Jun-23,Tata,PUNCH,11.0K,11.0K
Jun-23,Tata,ALTROZ,7.3K,7.3K
Jun-23,Tata,TIGOR,3.3K,3.3K
Jun-23,Tata,NEXON,13.8K,13.8K
Jun-23,Tata,SAFARI,1.7K,1.7K
Jun-23,Tata,HARRIER,2.0K,2.0K
Jun-23,Toyota,Innova + Hycross,8.4K,8.4K
Jun-23,Toyota,GLANZA,3.5K,3.5K
Jun-23,Toyota,Fortuner,3.1K,3.1K
Jun-23,Toyota,Camry,184.0,184.0
Jun-23,Toyota,HYRYDER,2.8K,2.8K
Jun-23,Toyota,HILUX,318.0,318.0
Jun-23,Volkswagen,VIRTUS,1.8K,1.8K
Jun-23,Volkswagen,TAIGUN,1.4K,1.4K
Jun-23,Volkswagen,TIGUAN,133.0,133.0
Jun-23,Grand Total,Grand Total,3.3L,3.3L
