date,company,model,monthly_sales,total_sales
Nov-21,Citroen,C5 Aircross,52.0,52.0
Nov-21,Fiat,COMPASS,1.1K,1.1K
Nov-21,Honda,Amaze,2.3K,2.3K
Nov-21,Honda,Jazz,327.0,327.0
Nov-21,Honda,City,2.7K,2.7K
Nov-21,Honda,WRV,120.0,120.0
Nov-21,Hyundai,Santro,2.1K,2.1K
Nov-21,Hyundai,Grand i10,5.5K,5.5K
Nov-21,Hyundai,i20 Elite,4.4K,4.4K
Nov-21,Hyundai,Xcent/Aura,2.6K,2.6K
Nov-21,Hyundai,Venue,7.9K,7.9K
Nov-21,Hyundai,Creta,10.3K,10.3K
Nov-21,Hyundai,Verna,1.6K,1.6K
Nov-21,Hyundai,ALCAZAR,2.5K,2.5K
Nov-21,Hyundai,Tucson,108.0,108.0
Nov-21,Kia,SELTOS,8.9K,8.9K
Nov-21,Kia,SONET,4.7K,4.7K
Nov-21,Kia,CARNIVAL,636.0,636.0
Nov-21,Mahindra,Verito,16.0,16.0
Nov-21,Mahindra,XUV 700,3.2K,3.2K
Nov-21,Mahindra,Bolero,5.4K,5.4K
Nov-21,Mahindra,Thar,3.2K,3.2K
Nov-21,Mahindra,XUV 300,4.0K,4.0K
Nov-21,Mahindra,Marazzo,99.0,99.0
Nov-21,Mahindra,Alturas G4,80.0,80.0
Nov-21,Mahindra,Scorpio,3.4K,3.4K
Nov-21,Maruti,Alto,13.8K,13.8K
Nov-21,Maruti,Eeco,9.6K,9.6K
Nov-21,Maruti,S Presso,3.7K,3.7K
Nov-21,Maruti,Wagon R,16.9K,16.9K
Nov-21,Maruti,IGNIS,1.5K,1.5K
Nov-21,Maruti,Ertiga,8.8K,8.8K
Nov-21,Maruti,XL6,3.3K,3.3K
Nov-21,Maruti,CELERIO,6.0K,6.0K
Nov-21,Maruti,Vitara Brezza,10.8K,10.8K
Nov-21,Maruti,Swift,14.6K,14.6K
Nov-21,Maruti,Baleno,9.9K,9.9K
Nov-21,Maruti,DZIRE,8.2K,8.2K
Nov-21,Maruti,S-Cross,1.8K,1.8K
Nov-21,Maruti,Ciaz,1.1K,1.1K
Nov-21,Morris Garage,Hector,1.2K,1.2K
Nov-21,Morris Garage,Gloster,102.0,102.0
Nov-21,Morris Garage,Astor,1.0K,1.0K
Nov-21,Morris Garage,ZS EV,151.0,151.0
Nov-21,Nissan,Redi-GO,259.0,259.0
Nov-21,Nissan,MAGNITE,2.3K,2.3K
Nov-21,Nissan,KICKS,100.0,100.0
Nov-21,Renault,KWID,926.0,926.0
Nov-21,Renault,KIGER,2.1K,2.1K
Nov-21,Renault,TRIBER,1.8K,1.8K
Nov-21,Renault,Duster,221.0,221.0
Nov-21,Skoda,Octavia,194.0,194.0
Nov-21,Skoda,Rapid,22.0,22.0
Nov-21,Skoda,KUSHAQ,1.9K,1.9K
Nov-21,Skoda,SUPERB,104.0,104.0
Nov-21,Tata,Tiago,5.0K,5.0K
Nov-21,Tata,PUNCH,6.1K,6.1K
Nov-21,Tata,ALTROZ,3.0K,3.0K
Nov-21,Tata,TIGOR,1.8K,1.8K
Nov-21,Tata,NEXON,9.8K,9.8K
Nov-21,Tata,SAFARI,1.4K,1.4K
Nov-21,Tata,HARRIER,2.6K,2.6K
Nov-21,Toyota,Innova + Hycross,6.3K,6.3K
Nov-21,Toyota,URBAN CRUISER,2.9K,2.9K
Nov-21,Toyota,GLANZA,1.9K,1.9K
Nov-21,Toyota,Fortuner,1.8K,1.8K
Nov-21,Toyota,Camry,51.0,51.0
Nov-21,Toyota,VELLFIRE,53.0,53.0
Nov-21,Volkswagen,Polo,197.0,197.0
Nov-21,Volkswagen,Vento,107.0,107.0
Nov-21,Volkswagen,TAIGUN,2.8K,2.8K
Nov-21,Volkswagen,T-ROC,1.0,1.0
Nov-21,Grand Total,Grand Total,2.5L,2.5L
