date,company,model,monthly_sales,total_sales
Jul-19,Fiat,COMPASS,509.0,509.0
Jul-19,Fiat,Linea,2.0,2.0
Jul-19,Ford,Figo,1.5K,1.5K
Jul-19,Ford,FREESTYLE,550.0,550.0
Jul-19,Ford,Aspire,431.0,431.0
Jul-19,Ford,Ecosport,3.1K,3.1K
Jul-19,Ford,Endeavour,700.0,700.0
Jul-19,Honda,Amaze,5.8K,5.8K
Jul-19,Honda,Jazz,719.0,719.0
Jul-19,Honda,City,1.9K,1.9K
Jul-19,Honda,WRV,1.3K,1.3K
Jul-19,Honda,Civic,181.0,181.0
Jul-19,Honda,BR-V,214.0,214.0
Jul-19,Honda,CR-V,70.0,70.0
Jul-19,Hyundai,Santro,5.3K,5.3K
Jul-19,Hyundai,Grand i10,5.1K,5.1K
Jul-19,Hyundai,i20 Elite,9.0K,9.0K
Jul-19,Hyundai,Xcent/Aura,1.4K,1.4K
Jul-19,Hyundai,Venue,9.6K,9.6K
Jul-19,Hyundai,Creta,6.6K,6.6K
Jul-19,Hyundai,Verna,1.9K,1.9K
Jul-19,Hyundai,Elantra,54.0,54.0
Jul-19,Hyundai,Tucson,47.0,47.0
Jul-19,Hyundai,KONA,17.0,17.0
Jul-19,Mahindra,Verito,21.0,21.0
Jul-19,Mahindra,KUV 100,164.0,164.0
Jul-19,Mahindra,Bolero,4.4K,4.4K
Jul-19,Mahindra,Thar,466.0,466.0
Jul-19,Mahindra,XUV 300,4.5K,4.5K
Jul-19,Mahindra,Marazzo,956.0,956.0
Jul-19,Mahindra,Alturas G4,81.0,81.0
Jul-19,Mahindra,Xylo,324.0,324.0
Jul-19,Mahindra,Scorpio,2.9K,2.9K
Jul-19,Mahindra,TUV 300,1.1K,1.1K
Jul-19,Mahindra,XUV 500,1.1K,1.1K
Jul-19,Maruti,Alto,11.6K,11.6K
Jul-19,Maruti,Eeco,9.8K,9.8K
Jul-19,Maruti,Wagon R,15.1K,15.1K
Jul-19,Maruti,IGNIS,1.6K,1.6K
Jul-19,Maruti,Ertiga,9.2K,9.2K
Jul-19,Maruti,CELERIO,4.8K,4.8K
Jul-19,Maruti,Vitara Brezza,5.3K,5.3K
Jul-19,Maruti,Swift,12.7K,12.7K
Jul-19,Maruti,Baleno,10.5K,10.5K
Jul-19,Maruti,DZIRE,12.9K,12.9K
Jul-19,Maruti,S-Cross,654.0,654.0
Jul-19,Maruti,Ciaz,2.4K,2.4K
Jul-19,Morris Garage,Hector,1.5K,1.5K
Jul-19,Nissan,Micra,91.0,91.0
Jul-19,Nissan,Sunny,74.0,74.0
Jul-19,Nissan,Redi-GO,649.0,649.0
Jul-19,Nissan,GO,149.0,149.0
Jul-19,Nissan,Terrano,16.0,16.0
Jul-19,Nissan,GO+,193.0,193.0
Jul-19,Nissan,KICKS,132.0,132.0
Jul-19,Renault,KWID,2.7K,2.7K
Jul-19,Renault,Lodgy,9.0,9.0
Jul-19,Renault,Duster,943.0,943.0
Jul-19,Renault,CAPTUR,24.0,24.0
Jul-19,Skoda,Octavia,196.0,196.0
Jul-19,Skoda,Rapid,707.0,707.0
Jul-19,Skoda,KODIAQ,79.0,79.0
Jul-19,Skoda,SUPERB,94.0,94.0
Jul-19,Tata,Tiago,4.7K,4.7K
Jul-19,Tata,Bolt,11.0,11.0
Jul-19,Tata,Zest,423.0,423.0
Jul-19,Tata,TIGOR,1.0K,1.0K
Jul-19,Tata,NEXON,3.3K,3.3K
Jul-19,Tata,Safari+Storme,100.0,100.0
Jul-19,Tata,HEXA,164.0,164.0
Jul-19,Tata,HARRIER,740.0,740.0
Jul-19,Toyota,Liva + Cross,838.0,838.0
Jul-19,Toyota,Etios,1.5K,1.5K
Jul-19,Toyota,Innova + Hycross,4.9K,4.9K
Jul-19,Toyota,YARIS,51.0,51.0
Jul-19,Toyota,Corolla,81.0,81.0
Jul-19,Toyota,GLANZA,1.8K,1.8K
Jul-19,Toyota,Fortuner,1.2K,1.2K
Jul-19,Toyota,Camry,30.0,30.0
Jul-19,Toyota,Prius,1.0,1.0
Jul-19,Toyota,Prado,2.0,2.0
Jul-19,Toyota,Landcruiser,16.0,16.0
Jul-19,Volkswagen,Polo,1.6K,1.6K
Jul-19,Volkswagen,AMEO,476.0,476.0
Jul-19,Volkswagen,Vento,374.0,374.0
Jul-19,Volkswagen,TIGUAN,71.0,71.0
Jul-19,Grand Total,Grand Total,2.0L,2.0L
