date,company,model,monthly_sales,total_sales
Jul-20,Fiat,COMPASS,400.0,400.0
Jul-20,Ford,Figo,101.0,101.0
Jul-20,Ford,FREESTYLE,464.0,464.0
Jul-20,Ford,Aspire,318.0,318.0
Jul-20,Ford,Ecosport,2.4K,2.4K
Jul-20,Ford,Endeavour,616.0,616.0
Jul-20,Honda,Amaze,2.6K,2.6K
Jul-20,Honda,City,2.0K,2.0K
Jul-20,Honda,WRV,733.0,733.0
Jul-20,Honda,Civic,77.0,77.0
Jul-20,Honda,CR-V,11.0,11.0
Jul-20,Hyundai,Santro,1.4K,1.4K
Jul-20,Hyundai,Grand i10,8.4K,8.4K
Jul-20,Hyundai,i20 Elite,6.3K,6.3K
Jul-20,Hyundai,Xcent/Aura,1.8K,1.8K
Jul-20,Hyundai,Venue,6.7K,6.7K
Jul-20,Hyundai,Creta,11.5K,11.5K
Jul-20,Hyundai,Verna,1.9K,1.9K
Jul-20,Hyundai,Elantra,20.0,20.0
Jul-20,Hyundai,Tucson,63.0,63.0
Jul-20,Hyundai,KONA,26.0,26.0
Jul-20,Kia,SELTOS,8.3K,8.3K
Jul-20,Kia,CARNIVAL,232.0,232.0
Jul-20,Mahindra,Verito,6.0,6.0
Jul-20,Mahindra,KUV 100,51.0,51.0
Jul-20,Mahindra,Bolero,4.4K,4.4K
Jul-20,Mahindra,XUV 300,2.5K,2.5K
Jul-20,Mahindra,Marazzo,20.0,20.0
Jul-20,Mahindra,Scorpio,3.1K,3.1K
Jul-20,Mahindra,XUV 500,813.0,813.0
Jul-20,Maruti,Alto,13.7K,13.7K
Jul-20,Maruti,Eeco,8.5K,8.5K
Jul-20,Maruti,S Presso,3.6K,3.6K
Jul-20,Maruti,Wagon R,13.5K,13.5K
Jul-20,Maruti,IGNIS,2.4K,2.4K
Jul-20,Maruti,Ertiga,8.5K,8.5K
Jul-20,Maruti,XL6,1.9K,1.9K
Jul-20,Maruti,CELERIO,4.8K,4.8K
Jul-20,Maruti,Vitara Brezza,7.8K,7.8K
Jul-20,Maruti,Swift,10.2K,10.2K
Jul-20,Maruti,Baleno,11.6K,11.6K
Jul-20,Maruti,DZIRE,9.0K,9.0K
Jul-20,Maruti,S-Cross,451.0,451.0
Jul-20,Maruti,Ciaz,1.3K,1.3K
Jul-20,Maruti,Gypsy,541.0,541.0
Jul-20,Morris Garage,Hector,2.0K,2.0K
Jul-20,Morris Garage,ZS EV,82.0,82.0
Jul-20,Nissan,Redi-GO,600.0,600.0
Jul-20,Nissan,GO,37.0,37.0
Jul-20,Nissan,GO+,57.0,57.0
Jul-20,Nissan,KICKS,88.0,88.0
Jul-20,Renault,KWID,3.0K,3.0K
Jul-20,Renault,TRIBER,3.1K,3.1K
Jul-20,Renault,Duster,339.0,339.0
Jul-20,Skoda,Octavia,8.0,8.0
Jul-20,Skoda,Rapid,738.0,738.0
Jul-20,Skoda,Karoq,130.0,130.0
Jul-20,Skoda,SUPERB,46.0,46.0
Jul-20,Tata,Tiago,5.3K,5.3K
Jul-20,Tata,ALTROZ,3.6K,3.6K
Jul-20,Tata,TIGOR,727.0,727.0
Jul-20,Tata,NEXON,4.3K,4.3K
Jul-20,Tata,HARRIER,985.0,985.0
Jul-20,Toyota,Innova + Hycross,2.9K,2.9K
Jul-20,Toyota,YARIS,215.0,215.0
Jul-20,Toyota,GLANZA,1.3K,1.3K
Jul-20,Toyota,Fortuner,896.0,896.0
Jul-20,Toyota,Camry,9.0,9.0
Jul-20,Toyota,VELLFIRE,16.0,16.0
Jul-20,Volkswagen,Polo,1.1K,1.1K
Jul-20,Volkswagen,Vento,210.0,210.0
Jul-20,Volkswagen,T-ROC,348.0,348.0
Jul-20,Volkswagen,TIGUAN,183.0,183.0
Jul-20,Grand Total,Grand Total,2.0L,2.0L
