date,company,model,monthly_sales,total_sales
Oct-19,Fiat,COMPASS,854.0,854.0
Oct-19,Ford,Figo,967.0,967.0
Oct-19,Ford,FREESTYLE,505.0,505.0
Oct-19,Ford,Aspire,519.0,519.0
Oct-19,Ford,Ecosport,4.3K,4.3K
Oct-19,Ford,Endeavour,700.0,700.0
Oct-19,Honda,Amaze,5.1K,5.1K
Oct-19,Honda,Jazz,750.0,750.0
Oct-19,Honda,City,1.9K,1.9K
Oct-19,Honda,WRV,1.4K,1.4K
Oct-19,Honda,Civic,436.0,436.0
Oct-19,Honda,BR-V,284.0,284.0
Oct-19,Honda,CR-V,152.0,152.0
Oct-19,Hyundai,Santro,5.9K,5.9K
Oct-19,Hyundai,Grand i10,9.9K,9.9K
Oct-19,Hyundai,i20 Elite,14.7K,14.7K
Oct-19,Hyundai,Xcent/Aura,1.4K,1.4K
Oct-19,Hyundai,Venue,8.6K,8.6K
Oct-19,Hyundai,Creta,7.3K,7.3K
Oct-19,Hyundai,Verna,2.2K,2.2K
Oct-19,Hyundai,Elantra,59.0,59.0
Oct-19,Hyundai,Tucson,83.0,83.0
Oct-19,Hyundai,KONA,50.0,50.0
Oct-19,Kia,SELTOS,12.9K,12.9K
Oct-19,Mahindra,Verito,138.0,138.0
Oct-19,Mahindra,KUV 100,183.0,183.0
Oct-19,Mahindra,Bolero,5.9K,5.9K
Oct-19,Mahindra,Thar,180.0,180.0
Oct-19,Mahindra,NuvoSport,9.0,9.0
Oct-19,Mahindra,XUV 300,3.0K,3.0K
Oct-19,Mahindra,Marazzo,1.0K,1.0K
Oct-19,Mahindra,Alturas G4,101.0,101.0
Oct-19,Mahindra,Xylo,87.0,87.0
Oct-19,Mahindra,Scorpio,4.6K,4.6K
Oct-19,Mahindra,TUV 300,1.2K,1.2K
Oct-19,Mahindra,XUV 500,1.4K,1.4K
Oct-19,Maruti,Alto,17.9K,17.9K
Oct-19,Maruti,Eeco,10.0K,10.0K
Oct-19,Maruti,S Presso,10.6K,10.6K
Oct-19,Maruti,Wagon R,14.4K,14.4K
Oct-19,Maruti,IGNIS,1.9K,1.9K
Oct-19,Maruti,Ertiga,7.2K,7.2K
Oct-19,Maruti,XL6,4.3K,4.3K
Oct-19,Maruti,CELERIO,3.7K,3.7K
Oct-19,Maruti,Vitara Brezza,10.2K,10.2K
Oct-19,Maruti,Swift,19.4K,19.4K
Oct-19,Maruti,Baleno,16.2K,16.2K
Oct-19,Maruti,DZIRE,19.6K,19.6K
Oct-19,Maruti,S-Cross,1.4K,1.4K
Oct-19,Maruti,Ciaz,2.4K,2.4K
Oct-19,Morris Garage,Hector,3.5K,3.5K
Oct-19,Nissan,Micra,66.0,66.0
Oct-19,Nissan,Sunny,21.0,21.0
Oct-19,Nissan,Redi-GO,709.0,709.0
Oct-19,Nissan,GO,282.0,282.0
Oct-19,Nissan,Terrano,1.0,1.0
Oct-19,Nissan,GO+,189.0,189.0
Oct-19,Nissan,KICKS,313.0,313.0
Oct-19,Renault,KWID,5.4K,5.4K
Oct-19,Renault,Lodgy,48.0,48.0
Oct-19,Renault,TRIBER,5.2K,5.2K
Oct-19,Renault,Duster,622.0,622.0
Oct-19,Renault,CAPTUR,222.0,222.0
Oct-19,Skoda,Octavia,231.0,231.0
Oct-19,Skoda,Rapid,815.0,815.0
Oct-19,Skoda,KODIAQ,180.0,180.0
Oct-19,Skoda,SUPERB,152.0,152.0
Oct-19,Tata,Tiago,5.5K,5.5K
Oct-19,Tata,Bolt,24.0,24.0
Oct-19,Tata,Zest,443.0,443.0
Oct-19,Tata,TIGOR,1.2K,1.2K
Oct-19,Tata,NEXON,4.4K,4.4K
Oct-19,Tata,Safari+Storme,165.0,165.0
Oct-19,Tata,HEXA,229.0,229.0
Oct-19,Tata,HARRIER,1.3K,1.3K
Oct-19,Toyota,Liva + Cross,612.0,612.0
Oct-19,Toyota,Etios,1.6K,1.6K
Oct-19,Toyota,Innova + Hycross,5.1K,5.1K
Oct-19,Toyota,YARIS,382.0,382.0
Oct-19,Toyota,Corolla,90.0,90.0
Oct-19,Toyota,GLANZA,2.7K,2.7K
Oct-19,Toyota,Fortuner,1.3K,1.3K
Oct-19,Toyota,Camry,67.0,67.0
Oct-19,Toyota,VELLFIRE,20.0,20.0
Oct-19,Toyota,Landcruiser,18.0,18.0
Oct-19,Volkswagen,Polo,1.7K,1.7K
Oct-19,Volkswagen,AMEO,584.0,584.0
Oct-19,Volkswagen,Vento,729.0,729.0
Oct-19,Volkswagen,Passat,1.0,1.0
Oct-19,Volkswagen,TIGUAN,155.0,155.0
Oct-19,Grand Total,Grand Total,2.8L,2.8L
